file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
CarParkInternal01.wav,parking;driving;drive;car;engine,217918,https://freesound.org/people/Otakua/sounds/217918,,Otakua,http://creativecommons.org/licenses/by/3.0/
CarParkLift.wav,sliding;car-park;lift;elevator;metal;mechanical;button;door;announcement,178019,https://freesound.org/people/LampEight/sounds/178019,,LampEight,http://creativecommons.org/publicdomain/zero/1.0/
Dutch level crossing.wav,environmental-sounds-research;level-crossing;netherlands;train;train-spotting,39987,https://freesound.org/people/genghis attenborough/sounds/39987,"[110592, 1216204]",genghis attenborough,http://creativecommons.org/licenses/by-nc/3.0/
My cat Athos while eating dry food.wav,animal;food;cat;pet;eating;dry,323043,https://freesound.org/people/piermic/sounds/323043,"[1583104, 2546348]",piermic,http://creativecommons.org/publicdomain/zero/1.0/
feline meowing.wav,creature;meowing;animal;cat;feline;pet,185439,https://freesound.org/people/lotrdinonerd/sounds/185439,,lotrdinonerd,http://creativecommons.org/publicdomain/zero/1.0/
Drinking &amp; swallowing soup.wav,eat;eating;swallow;drinking;soup;gulp;sipping;drink;swallowing;liquid;water,274895,https://freesound.org/people/mariekedekoker/sounds/274895,"[17920, 994075]",mariekedekoker,http://creativecommons.org/publicdomain/zero/1.0/
wipers.wav,environmental-sounds-research;auto;car;windshield;wipers,43693,https://freesound.org/people/UncleSigmund/sounds/43693,"[1081856, 2211028]",UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/
CeilingFan_ExtremeLowEnd_mono_bip.wav,wind;turbine;air-conditioning;ventilator;fan;spinning;air;ventilation;ac;blowing;Ceiling;vent;blow,340904,https://freesound.org/people/passAirmangrace/sounds/340904,,passAirmangrace,http://creativecommons.org/licenses/by/3.0/
motor city atmosphere.wav,motor;noise;car,334909,https://freesound.org/people/fraskoh/sounds/334909,,fraskoh,http://creativecommons.org/licenses/by/3.0/
CFX-20130331-UK-DorsetSeaCliff04.wav,Cliff;Sea;Ambience,182603,https://freesound.org/people/Carlvus/sounds/182603,"[5090304, 5965802]",Carlvus,http://creativecommons.org/publicdomain/zero/1.0/
elevator going up open closed door 20161025.wav,opening;elevator;door;closing,364981,https://freesound.org/people/Gutek/sounds/364981,"[138752, 928841]",Gutek,http://creativecommons.org/publicdomain/zero/1.0/
mercury topaz starting.wav,car;starting,67147,https://freesound.org/people/jrssandoval/sounds/67147,,jrssandoval,http://creativecommons.org/publicdomain/zero/1.0/
wood_saw_01.wav,environmental-sounds-research;carpentry;sawing;motor;planks;cutting;saw;wood,39888,https://freesound.org/people/aesqe/sounds/39888,"[1758208, 2551844]",aesqe,http://creativecommons.org/licenses/by/3.0/
keurigcoffee.wav,coffee-maker;keurig;machinery;brewing;coffee,241589,https://freesound.org/people/NeonMight/sounds/241589,"[1895936, 2884015]",NeonMight,http://creativecommons.org/publicdomain/zero/1.0/
Pas sur le sol.wav,floor;shoes;Steps;walking,184076,https://freesound.org/people/jcarrascovazquez/sounds/184076,,jcarrascovazquez,http://creativecommons.org/publicdomain/zero/1.0/
WS ambiance water drain.wav,city;water;ambient;sound;wild,273430,https://freesound.org/people/n_audioman/sounds/273430,,n_audioman,http://creativecommons.org/licenses/by/3.0/
eraser.wav,ambient;perception;contact-mic,168453,https://freesound.org/people/mitsuhito/sounds/168453,"[693248, 1596043]",mitsuhito,http://creativecommons.org/licenses/by/3.0/
Cicadas .wav,chirping;cicadas;insects;nature;field-recording;Italy,272168,https://freesound.org/people/dethrok/sounds/272168,"[764928, 1590204]",dethrok,http://creativecommons.org/publicdomain/zero/1.0/
NightSounds3.wav,night;trees;crickets,202988,https://freesound.org/people/tonant/sounds/202988,"[4351488, 5448644]",tonant,http://creativecommons.org/publicdomain/zero/1.0/
Frogs in town.wav,flickr;city;field-recording;frogs;lake;park;berggarten;pond,54920,https://freesound.org/people/inchadney/sounds/54920,"[11016192, 11974842]",inchadney,http://creativecommons.org/licenses/by/3.0/
DRIPPING-WATER-CAVE-WAVES-.wav,drops;sea;shore;water;drip;dripping;cave,344756,https://freesound.org/people/Maurice_J_K/sounds/344756,"[2031616, 2780151]",Maurice_J_K,http://creativecommons.org/licenses/by/3.0/
pedestrian area city NL 01 160319_00.wav,background-sound;outdoors;Den-Bosch;atmospheric;white-noise;roller-case;cityscape;Noord-Brabant;Holland;shopping;Netherlands;ambience;down-town;pedestrian-area;area;city;field-recording;market;soundscape;shopping-street;ambient;voices;ambiance;Dutch;people;crowd;general-noise;atmosphere,342109,https://freesound.org/people/klankbeeld/sounds/342109,"[1248768, 2229931]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
clock-chiming-01.wav,3;bar;chime;chiming;clock;enclosure;mechanical;tuned;wall-mounted;wooden,75707,https://freesound.org/people/mikaelfernstrom/sounds/75707,"[1536, 1280135]",mikaelfernstrom,http://creativecommons.org/licenses/by/3.0/
radio tuning 2.wav,radio;tuning,126982,https://freesound.org/people/bulbastre/sounds/126982,,bulbastre,http://creativecommons.org/licenses/by/3.0/
Coffee Machine Trickling.wav,washington;bellingham;coffee;machine,261290,https://freesound.org/people/FairhavenCollection/sounds/261290,"[4851200, 5680579]",FairhavenCollection,http://creativecommons.org/publicdomain/zero/1.0/
Continuum-5-WarpEngineRoom.wav,room;dare;warp;continuum;symetric;engine,167109,https://freesound.org/people/Bliss/sounds/167109,"[644608, 1643310]",Bliss,http://creativecommons.org/licenses/by/3.0/
Kitchen faucet running fast and slow and filling glass of water.wav,kitchen;emptying;off;filling;glass;water;fast;running;turning;slow;faucet,170381,https://freesound.org/people/finalCrystine/sounds/170381,"[11776, 1135810]",finalCrystine,http://creativecommons.org/publicdomain/zero/1.0/
Water drip and fan ambience.wav,changing-room;ambience;fan;water;dripping;drip;bathroom;toilet,159732,https://freesound.org/people/lolamadeus/sounds/159732,"[116224, 1358822]",lolamadeus,http://creativecommons.org/publicdomain/zero/1.0/
"Copper Tea Kettle, water, boil, whistle_1.wav",boiling-water;filling;water;whistling;gas;kettle;stove,351599,https://freesound.org/people/scotthopkins/sounds/351599,"[8982016, 9827592]",scotthopkins,http://creativecommons.org/publicdomain/zero/1.0/
md1trk15-16.wav,crumpling;newspaper;noise,123449,https://freesound.org/people/alienistcog/sounds/123449,"[708096, 1902543]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
Shulffing paper and book.wav,zoom;page;tearing;flip;book;paper;pages;flipping;h1;shuffling;shuffle;sound;Foley,323478,https://freesound.org/people/ALLANZ10D/sounds/323478,,ALLANZ10D,http://creativecommons.org/licenses/by/3.0/
crescendo meE01vtH.wav,prolog;strings;approach;brass;orchestra;reed;rising;intro;overture;appearance;rise;swell;open;solemn;opening;classical;appear;crescendo,148037,https://freesound.org/people/Setuniman/sounds/148037,,Setuniman,http://creativecommons.org/licenses/by-nc/3.0/
Crickets In Woods Near Road.wav,Road;Crickets;Cars;Forest;Traffic;Woods;Chirp;Country;Insects;Summer,321117,https://freesound.org/people/Veridiansunrise/sounds/321117,"[3130880, 4132554]",Veridiansunrise,http://creativecommons.org/licenses/by/3.0/
foyer.wav,talk;session;course;students;people;noise,171095,https://freesound.org/people/ondrosik/sounds/171095,"[3540480, 4313310]",ondrosik,http://creativecommons.org/licenses/by-nc/3.0/
"Cruiseship - outside, at the funnel next to main engine intake.wav",wind;soundscape;hissing;ambience;air;ambiance;Cruiseship;field-recording;outdoor;atmosphere;engine,338041,https://freesound.org/people/Alcappuccino/sounds/338041,"[878080, 1934372]",Alcappuccino,http://creativecommons.org/publicdomain/zero/1.0/
glass_fast_silencer.wav,500;MTC;cling;glass;tap;toast,217521,https://freesound.org/people/amrita6/sounds/217521,,amrita6,http://creativecommons.org/publicdomain/zero/1.0/
cupboard door squeaks.wav,creak;cupboard;door;eerie;foley;hinge;open;squeak,108784,https://freesound.org/people/tim.kahn/sounds/108784/,"[1876992, 3081570]",tim.kahn,http://creativecommons.org/licenses/by/3.0/
WATER DRIP ECHO LOW PITCH COMPRESSED.wav,dripping;drip;water,135442,https://freesound.org/people/mlsprovideos/sounds/135442,"[1446400, 2261220]",mlsprovideos,http://creativecommons.org/publicdomain/zero/1.0/
DH12_139_CentStat11_out.wav,Den-Haag;Nederlandische;footsteps;voices;Dutch;The-Netherlands;Central-station;The-Hague;centraal-station;luggage-on-wheels;station-announcement,148924,https://freesound.org/people/clt008/sounds/148924,"[1241088, 2315937]",clt008,http://creativecommons.org/publicdomain/zero/1.0/
Machine room 001.wav,ship-machine;machine;machine-room;radio-play;scifi,126505,https://freesound.org/people/cydon/sounds/126505,"[706048, 1763128]",cydon,http://creativecommons.org/licenses/by-nc/3.0/
Menziken Sawmill.wav,1801;built;carpenter;sawmill;timber;wood;working,70097,https://freesound.org/people/karo2fel/sounds/70097,,karo2fel,http://creativecommons.org/licenses/sampling+/1.0/
Dripping water.wav,dripping;cave;water;ambience,234554,https://freesound.org/people/Electroviolence/sounds/234554,,Electroviolence,http://creativecommons.org/publicdomain/zero/1.0/
Rain on a construction site.wav,emptiness;night;reverberation;construction;water;rain;site;cave;spooky,351485,https://freesound.org/people/oloyolol/sounds/351485,"[3584, 1254836]",oloyolol,http://creativecommons.org/licenses/by/3.0/
Whining Dog.wav,dogs;wolves;alone;animal;wolf;sad;unhappy;dog;animals;lonely;sadface;wolve,184808,https://freesound.org/people/qubodup/sounds/184808,"[0, 1318396]",qubodup,http://creativecommons.org/publicdomain/zero/1.0/
doorbell old.wav,mechanical;doorbell;foley,242494,https://freesound.org/people/lwdickens/sounds/242494,,lwdickens,http://creativecommons.org/publicdomain/zero/1.0/
"Vomit, puking spilling water onto grass splat.wav",splat;grass;Vomit;water;dirt;spilling;puking,338116,https://freesound.org/people/SpliceSound/sounds/338116,"[49152, 1096283]",SpliceSound,http://creativecommons.org/publicdomain/zero/1.0/
frozenBeachWalk_1.wav,field-recording;beach;waves;walk;snow;frozen;crunch,146359,https://freesound.org/people/mugwood/sounds/146359,"[1485824, 2643178]",mugwood,http://creativecommons.org/licenses/by/3.0/
Midway Island Surf.wav,Stereo;Field-Recording;Ocean;Reef;Sea;Waves;Atoll;Midway;Beach;Coral;Island;Surf,164043,https://freesound.org/people/GaryEdstrom/sounds/164043,"[124416, 1319821]",GaryEdstrom,http://creativecommons.org/licenses/by/3.0/
"Elevator door opening and closing, elevator ascending two floors.wav",elevator;field-recording;motor,77789,https://freesound.org/people/tsbertalan/sounds/77789,"[1927680, 2678503]",tsbertalan,http://creativecommons.org/publicdomain/zero/1.0/
EXT Steel works far.wav,machinery;noise;machine;clang;factory;metal;industry;industrial;steel,164721,https://freesound.org/people/Adam_N/sounds/164721,"[1686016, 2930920]",Adam_N,http://creativecommons.org/publicdomain/zero/1.0/
Walk From Nanjing Road East To Peoples Square.wav,city;street;voices;people;crowd;field-recording;urban,242921,https://freesound.org/people/timsc/sounds/242921,"[3135488, 4430546]",timsc,http://creativecommons.org/publicdomain/zero/1.0/
F907 Church prayer f.wav,voice;atmosphere;church;field-recording;france;prayer;speech;ambience,50422,https://freesound.org/people/ERH/sounds/50422,,ERH,http://creativecommons.org/licenses/by-nc/3.0/
Swiss Alp with cowbells and creek.wav,alp;rural;cows;cattle;cowbell;swiss;farm;bell;cow;field-recording;countryside,253317,https://freesound.org/people/pillonoise/sounds/253317,"[995840, 2217784]",pillonoise,http://creativecommons.org/publicdomain/zero/1.0/
Rain&amp;Thunder.wav,rain;Field-recording;thunder,181400,https://freesound.org/people/3YG/sounds/181400,"[8858624, 9572287]",3YG,http://creativecommons.org/licenses/by/3.0/
westend 3.wav,budapest;crowd;field-recording;hungary;shopping-center,22595,https://freesound.org/people/konektor/sounds/22595,,konektor,http://creativecommons.org/licenses/by-nc/3.0/
Light Footsteps.wav,floor;footsteps;wood,138121,https://freesound.org/people/snakebarney/sounds/138121,,snakebarney,http://creativecommons.org/publicdomain/zero/1.0/
Footsteps in Sand.wav,footfall;walking;footsteps;rice;sand,264124,https://freesound.org/people/kessir/sounds/264124,"[2358784, 3279904]",kessir,http://creativecommons.org/publicdomain/zero/1.0/
WalkingonPineNeedles.wav,hikingsound-scape;nature-scape;pine-grove;Forest;woods;ambience;trail;outdoorssolitude;nature;field-recording,148288,https://freesound.org/people/kvgarlic/sounds/148288,"[2106880, 3001195]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
Leaves rustling.wav,nature;rustling;leaves,191454,https://freesound.org/people/leah15/sounds/191454,,leah15,http://creativecommons.org/publicdomain/zero/1.0/
Fridge Motor.wav,fridge;motor,101466,https://freesound.org/people/earthsounds/sounds/101466,,earthsounds,http://creativecommons.org/licenses/by/3.0/
Schmatzschmatz_dry.wav,disgusting;larva;noise;noodles;schmatz;unprocessed,7717,https://freesound.org/people/schluppipuppie/sounds/7717,"[1355776, 2054067]",schluppipuppie,http://creativecommons.org/licenses/by/3.0/
futuristic_1-2.wav,vibration;futuristic;noise;hum;ambience,234400,https://freesound.org/people/MirandaHuang/sounds/234400,"[23552, 930878]",MirandaHuang,http://creativecommons.org/licenses/by/3.0/
Noisy PC.wav,Low-fi;crap;Noise;PC;lofi,127885,https://freesound.org/people/Anton/sounds/127885,"[359424, 1488261]",Anton,http://creativecommons.org/licenses/by/3.0/
"Kingdoms of the Night (A Virtual Walk-Through of the Swamp, Sans Feet.wav",a-virtual-walk-through-of-the-wamp;night;virtual;walkthrough;recording;zoo;kingdoms;nature;kingdoms-of-the-night;field-recording;swamp;wildlife;field;a,137957,https://freesound.org/people/ecfike/sounds/137957,"[2658304, 3790351]",ecfike,http://creativecommons.org/publicdomain/zero/1.0/
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav",2;announcement;automated;mallorca;marratxi;palma;platform;station;train,117223,https://freesound.org/people/lex1975/sounds/117223,,lex1975,http://creativecommons.org/licenses/by-nc/3.0/
Night Ambient.wav,Night;background;forest;Crickets;ambient,244416,https://freesound.org/people/ibirdfilm/sounds/244416,"[913920, 1705267]",ibirdfilm,http://creativecommons.org/licenses/by/3.0/
Hamamatsu-birds-central-station.wav,birds;cars;hamamatsu;japan;street,84627,https://freesound.org/people/xserra/sounds/84627,"[372736, 1051786]",xserra,http://creativecommons.org/licenses/by/3.0/
Heat.pump.aquaculture.hatchery.wav,aquaculture;background;door;engine;hatchery;pump,21989,https://freesound.org/people/andriala/sounds/21989,,andriala,http://creativecommons.org/licenses/by-nc/3.0/
House_microwave_beep.wav,house;kitchen;microwave-beep,119540,https://freesound.org/people/vrodge/sounds/119540,,vrodge,http://creativecommons.org/publicdomain/zero/1.0/
hugeSlidingDoorSlamSM57.wav,door;field-recording;metal;open;phoenix;shut;slam;urban;warehouse,31155,https://freesound.org/people/UATaudio/sounds/31155,"[70656, 1389316]",UATaudio,http://creativecommons.org/licenses/by/3.0/
NYC Subway Train Approach Doors Announce Depart.wav,pull;away;manhattan;mta;nyc;underground;grand;doors;subway;station;brooklyn;train;montrose;metro;street;arrive;announcement,238303,https://freesound.org/people/8ahpu/sounds/238303,"[723968, 1777401]",8ahpu,http://creativecommons.org/publicdomain/zero/1.0/
Humming of a fan.wav,field-recording;white-noise;humming;air-conditioning;room-noise;fan;atmos;ventilation;background-noise;hum;background;general-noise,219247,https://freesound.org/people/edhutschek/sounds/219247,,edhutschek,http://creativecommons.org/publicdomain/zero/1.0/
ringring.wav,bell;ring;telephone,72534,https://freesound.org/people/rbrtsch/sounds/72534,"[289280, 1579952]",rbrtsch,http://creativecommons.org/licenses/by-nc/3.0/
using a microwave.wav,kitchen;cook;beep;microwave;cooking;food;opening,220848,https://freesound.org/people/RobertWulfman/sounds/220848,"[224256, 1421962]",RobertWulfman,http://creativecommons.org/publicdomain/zero/1.0/
Relaxing stream underwater SHORT 141015_0442.wav,river;drip;flow;rippling;contact-microphone;white-noise;waterfall;running;water;relaxing;field-recording;Stereo;flowing;calm;brook;H2a-XLR;underwater;hydrophone;meditation;contact-mic;dripping;rivulet;stream;creek;general-noise,254078,https://freesound.org/people/klankbeeld/sounds/254078,"[361472, 1278898]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
Rollercoaster ratchet.wav,roller-coaster;mechanical;imitation;ratchet;lift;ching;machine;pipe-wrench;chain,171510,https://freesound.org/people/esperar/sounds/171510,,esperar,http://creativecommons.org/publicdomain/zero/1.0/
Little brook.wav,babbling;stream;liquid;brook;water,347620,https://freesound.org/people/Kukensius/sounds/347620,"[675328, 1821983]",Kukensius,http://creativecommons.org/publicdomain/zero/1.0/
washing_dishes_JA.wav,kitchen;home;sink;wash;water;dishes,350959,https://freesound.org/people/NYCCT_SoundDesign/sounds/350959,"[6060032, 6997997]",NYCCT_SoundDesign,http://creativecommons.org/publicdomain/zero/1.0/
Opening and closing window.wav,open;closing;close;window;rusty;metal;OWI;opening;clash;handle,325742,https://freesound.org/people/MoniqueKruger/sounds/325742,,MoniqueKruger,http://creativecommons.org/licenses/by-nc/3.0/
MOTORCYCLES DRIVING IN CIRCLES.wav,field-recording;racing;rural;ambience;bikes;biker;atmosphere;motorcycles;stereo,349856,https://freesound.org/people/antoniodeluca/sounds/349856,"[2048, 1035024]",antoniodeluca,http://creativecommons.org/licenses/by/3.0/
md10trk3.wav,bucket;hum;machine;squeak;water,124170,https://freesound.org/people/alienistcog/sounds/124170,"[4589056, 5298551]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
Swan_Signet_Honk and Rustle.wav,birds;locationrecording;animal;swan;nature;field-recording,336174,https://freesound.org/people/omnisounddesign/sounds/336174,"[1341952, 2321204]",omnisounddesign,http://creativecommons.org/licenses/by/3.0/
plastic-straw-whistles.wav,squeak;wet;whistle;water;plastic;tweet;straw;blow,127947,https://freesound.org/people/alienistcog/sounds/127947,"[1767424, 2462826]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
"wind, some really excellent wind.wav",tinkling;costa-rica;bell-like-sound;gust;wind,105012,https://freesound.org/people/dmyra/sounds/105012,"[0, 1027877]",dmyra,http://creativecommons.org/licenses/by/3.0/
nxSample010.wav,iron;plate;water,78239,https://freesound.org/people/neix/sounds/78239,"[460800, 1226473]",neix,http://creativecommons.org/licenses/by-nc/3.0/
Pee And Flush Krucifix Productions Sound Effects.wav,piss;urinate;urination;pee;flush;peeing;water;urine;bathroom;toilet,323633,https://freesound.org/people/Krucifix1974/sounds/323633,,Krucifix1974,http://creativecommons.org/publicdomain/zero/1.0/
rain_on_a_roof_01.wav,drops;gutter;rain;roof;summer;water,78522,https://freesound.org/people/joedeshon/sounds/78522,"[2992128, 3729468]",joedeshon,http://creativecommons.org/licenses/by/3.0/
Outside wind.wav,wind;Outside;German,137023,https://freesound.org/people/Jeffreys2/sounds/137023,,Jeffreys2,http://creativecommons.org/publicdomain/zero/1.0/
The Sharpener.wav,Sharpener;jobs;street;city,141122,https://freesound.org/people/Oscar%20de%20%C3%81vila/sounds/141122/,"[465920, 1585567]",Oscar de Avila,http://creativecommons.org/publicdomain/zero/1.0/
rain_18_20_16.wav,rain;evening;window,205958,https://freesound.org/people/bitkar/sounds/205958,"[512, 1298298]",bitkar,http://creativecommons.org/publicdomain/zero/1.0/
Ventilador.wav,turnon;mechanical;fan;air;turnoff;sound,131367,https://freesound.org/people/MrBizarro89/sounds/131367,,MrBizarro89,http://creativecommons.org/publicdomain/zero/1.0/
Rock-pool by the Ocean.wav,river;rock-pool;sea;splash;water;rocks;ocean;flow;stream;slosh,172512,https://freesound.org/people/Mings/sounds/172512,"[1083904, 2360106]",Mings,http://creativecommons.org/licenses/by-nc/3.0/
wavesound.wav,field-recording;sloshing;water;waves,11505,https://freesound.org/people/transitking/sounds/11505,"[4705792, 5609590]",transitking,http://creativecommons.org/publicdomain/zero/1.0/
AMBIENCE Creek Old Ellicot City.wav,field-recording;trickle;ambience;water;nature;stream;creek,243582,https://freesound.org/people/djtiii/sounds/243582,"[844288, 1950038]",djtiii,http://creativecommons.org/publicdomain/zero/1.0/
Street market.wav,market;street;downtown;people;field-recording;city,316666,https://freesound.org/people/Joao_Santos/sounds/316666,"[1729536, 2497380]",Joao_Santos,http://creativecommons.org/licenses/by-nc/3.0/
Coffee Maker Brewing.wav,brewing;coffee;hiss;maker;steam;water,118203,https://freesound.org/people/MegaPenguin13/sounds/118203,"[5078528, 6272761]",MegaPenguin13,http://creativecommons.org/publicdomain/zero/1.0/
breathing building.wav,city;field-recording;geotagged;hum;industrial;industry,127012,https://freesound.org/people/Corsica_S/sounds/127012,"[941056, 1796285]",Corsica_S,http://creativecommons.org/licenses/by/3.0/
20101012.pasacalle.wav,ambiance;castanet;field-recording;folklore;mandoline;seville;south-spain;spanish;voice,106848,https://freesound.org/people/dobroide/sounds/106848,"[1942528, 3184658]",dobroide,http://creativecommons.org/licenses/by/3.0/
crushed_then_cubed.wav,kitchen;ice;crushed;refrigerator,185453,https://freesound.org/people/mshahen/sounds/185453,,mshahen,http://creativecommons.org/licenses/by/3.0/
sound edit.wav,birds;chopping;wind;wood,89983,https://freesound.org/people/abrann/sounds/89983,"[369664, 1506964]",abrann,http://creativecommons.org/licenses/sampling+/1.0/
20100306.subway.tunnel.wav,ambiance;city;crowd;field-recording;musician;subway;trumpet;tube;tunnel,91750,https://freesound.org/people/dobroide/sounds/91750,,dobroide,http://creativecommons.org/licenses/by/3.0/
JM_HOME&amp;OFFICE_Shower 01 - Taking a shower.wav,bathroom;home;shower;water,112355,https://freesound.org/people/Julien Matthey/sounds/112355,"[7148544, 8034400]",Julien Matthey,http://creativecommons.org/publicdomain/zero/1.0/
"Morning Surf at Boracay, Philippines.wav",beach;ocean;waves;sea;shore;water;coast;field-recording;surf,341854,https://freesound.org/people/nervousneal/sounds/341854,"[2527744, 3506365]",nervousneal,http://creativecommons.org/publicdomain/zero/1.0/
Canarian_Bird_In_Cage_Singing_SHORT.wav,Canarine;Bird;Singing;Birds;Cage;Song;Natural;Noise;Crazy,329547,https://freesound.org/people/ivolipa/sounds/329547,,ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
Blade vs Blade.wav,kitchen;knife;sharpen;small;zing;clang;blade;cut,181265,https://freesound.org/people/CapsLok/sounds/181265,,CapsLok,http://creativecommons.org/publicdomain/zero/1.0/
river + waterfall 2 .wav,waterfall;river;water,250770,https://freesound.org/people/Ninafoletti/sounds/250770,,Ninafoletti,http://creativecommons.org/licenses/by/3.0/
NightCity hum 01 130212.wav,winter;wind;white-noise;atmospheric;humming;back-ground;night;background-sound;suburb;background-noise;suburban;hum;soundscape;field-recording;general-noise;evening;atmosphere;city;town,182872,https://freesound.org/people/klankbeeld/sounds/182872,"[3396096, 4534976]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
"Swings in Mauerpark, Berlin.wav",scrape;creaky;metal;swings,164157,https://freesound.org/people/maaark/sounds/164157,,maaark,http://creativecommons.org/publicdomain/zero/1.0/
Floor_trading5.wav,options;Pit;outcry;trading;stock-exchange;open-outcry;futures;trader;pit;open;yelling;floor-trader,146321,https://freesound.org/people/touchassembly/sounds/146321,"[2509824, 3746021]",touchassembly,http://creativecommons.org/licenses/by/3.0/
Toff-Toff.wav,vehicle;old;Greece;start;engine,164057,https://freesound.org/people/willibald7/sounds/164057/,,willibald7,http://creativecommons.org/licenses/by/3.0/
washcloth.wav,cloth;foley;hit;smack;splat;washcloth;wet;wood,98155,https://freesound.org/people/sagetyrtle/sounds/98155,,sagetyrtle,http://creativecommons.org/publicdomain/zero/1.0/
Digital Headspin.wav,Digital;Fuzz;Noise,143979,https://freesound.org/people/LukeSharples/sounds/143979,"[1970176, 2921292]",LukeSharples,http://creativecommons.org/licenses/by/3.0/
chewing.wav,animal;chewing;eat;eating;gum;horse;mouth;open,94719,https://freesound.org/people/mr101986/sounds/94719,"[579584, 1320746]",mr101986,http://creativecommons.org/publicdomain/zero/1.0/
Pouring Carbinated Drink.wav,beer;drink;glass;pour;soda;water,83670,https://freesound.org/people/Scott_Kelly/sounds/83670,,Scott_Kelly,http://creativecommons.org/licenses/sampling+/1.0/
stemmer i trafik[1].wav,bangladesh;city;traffic;voices,73557,https://freesound.org/people/sebastianlund/sounds/73557,"[2388480, 3238388]",sebastianlund,http://creativecommons.org/licenses/by/3.0/
"Walking On Various Textures (Wood, Slab).wav",deck-footsteps;gravel;crunchy-footsteps;walking-on-concrete;wood-footsteps;walking,250043,https://freesound.org/people/UnderlinedDesigns/sounds/250043,,UnderlinedDesigns,http://creativecommons.org/licenses/by/3.0/
Rain Gutter 01.wav,ambient;weather;rain;field-recording;gutter;rain-gutter;ripple,187832,https://freesound.org/people/Porphyr/sounds/187832,,Porphyr,http://creativecommons.org/publicdomain/zero/1.0/
120127_0000 train-interior-conversations.wav,dutch;train;rumble;leave;conversations;take-off;depart,144830,https://freesound.org/people/Eelke/sounds/144830,"[745984, 1958129]",Eelke,http://creativecommons.org/licenses/by/3.0/
"Walla chatter, adults and children in auditorium.wav",auditorium;children;chatter;background;gymnasium;gym;adults;court;walla,188218,https://freesound.org/people/SpliceSound/sounds/188218/,"[3066368, 4352839]",SpliceSound,http://creativecommons.org/publicdomain/zero/1.0/
Gas pressure reducing station.wav,hum;industrial;machine;flow;hiss;gas;field-recording;noise,269707,https://freesound.org/people/timsc/sounds/269707,"[0, 662808]",timsc,http://creativecommons.org/publicdomain/zero/1.0/
External Harddisk Starting Up.wav,noise;HDD;spinning;spins;booting-up;starts-running;engine-starts-running;motion;boot;loading;loads;starting-up;harddrive;booting;disk;drive;external;fan-noise;hard;harddisk,51152,https://freesound.org/people/RutgerMuller/sounds/51152,,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/
WoodenFloorFootsteps_Boots_02.wav,Footsteps;interior;steps;Wood;Boots;Wooden;Floor;Walking;Foley,235774,https://freesound.org/people/Lex777/sounds/235774,,Lex777,http://creativecommons.org/licenses/by/3.0/
0327 Quiet_road_Naebang.wav,field-recording;sneeze;traffic;street;seoul;korea,159989,https://freesound.org/people/bmoreno/sounds/159989,"[1351680, 2660055]",bmoreno,http://creativecommons.org/licenses/by/3.0/
parkfree.wav,field-recording;neighbourhood;playground;residential;park,19375,https://freesound.org/people/sagetyrtle/sounds/19375,"[679936, 1390546]",sagetyrtle,http://creativecommons.org/publicdomain/zero/1.0/
0112_032412 bubbling brook 1min 96k.wav,gurgle;bubbles;water;brook;bubbling;liquid;stream,365621,https://freesound.org/people/cinningbao/sounds/365621,"[248832, 941758]",cinningbao,http://creativecommons.org/publicdomain/zero/1.0/
Traffic 1 Bikes &amp; cars.wav,soundscape;ambience;ambient;traffic;street;bicycles;bike;ambiance;cars;summer;people;field-recording;city,328138,https://freesound.org/people/KToppMod/sounds/328138,"[4929536, 6016067]",KToppMod,http://creativecommons.org/licenses/by/3.0/
Dawn_chorus_5AM.wav,dawnchorus;birds;field-recording;natural;nature;stereo,71829,https://freesound.org/people/strangely_gnarled/sounds/71829,"[4632576, 5338745]",strangely_gnarled,http://creativecommons.org/licenses/by/3.0/
barn_2.wav,barn;country;field-recording;metal;pulley;rustic;squeak;stairs;thump;wood,84459,https://freesound.org/people/slumbermonkey/sounds/84459,"[1510400, 2201488]",slumbermonkey,http://creativecommons.org/publicdomain/zero/1.0/
Hayling Ferry.wav,wind;boat;ship;ferry;ramp;diesel;field-recording;clank;engine,367488,https://freesound.org/people/timsc/sounds/367488,"[1245184, 2246894]",timsc,http://creativecommons.org/publicdomain/zero/1.0/
20110924_dripping.stereo.18.wav,water;rain;dripping;leak;tap;dampness;faucet,129327,https://freesound.org/people/dobroide/sounds/129327,"[688128, 1613586]",dobroide,http://creativecommons.org/licenses/by/3.0/
city pouring rain.wav,storm;raining;weather;water;rain;pouring;downpour;field-recording;umbrella;city,337791,https://freesound.org/people/miradeshazer/sounds/337791,,miradeshazer,http://creativecommons.org/licenses/by/3.0/
